"6034","20110160025","哲学学院","哲学学院2020级博士党支部","5","4","5","4","5","5","0","2020/12/4 09:16:16"
"6035","18110300005","材料科学系","材料科学系研究生第二党支部","5","5","5","5","3","4","0","2020/12/4 09:16:28"
"6036","20211030045","药学院","药学院2020级硕士生党支部","4","4","5","4","5","5","0","2020/12/4 09:16:33"
"6037","20211030056","药学院","药学院2020级硕士生党支部","5","5","5","5","5","1","0","2020/12/4 09:18:02"
"6038","18110300010","材料科学系","材料科学系研究生第二党支部","5","4","4","4","5","5","0","2020/12/4 09:19:03"
"6039","20110180007","数学科学学院","数学科学学院2020级科学学位研究生党支部","4","4","4","4","5","4","0","2020/12/4 09:19:56"
"6040","20211030011","药学院","药学院2020级硕士生党支部","4","4","5","4","5","5","0","2020/12/4 09:20:51"
"6041","18110300028","材料科学系","材料科学系研究生第二党支部","5","5","5","5","5","5","0","2020/12/4 09:22:02"
"6042","20110160001","哲学学院","哲学学院2020级博士党支部","5","5","5","5","5","4","5","2020/12/4 09:22:11"
"6043","41187","材料科学系","材料科学系研究生第五党支部","5","5","5","5","5","5","5","2020/12/4 09:23:10"
"6044","20210180059","数学科学学院","数学科学学院2020级科学学位研究生党支部","4","4","4","4","5","5","0","2020/12/4 09:23:19"
"6045","17110850001","科研机构综合党委","类脑人工智能科学与技术研究院研究生支部委员会","4","3","3","3","4","4","0","2020/12/4 09:27:23"
"6046","18110850008","科研机构综合党委","类脑人工智能科学与技术研究院研究生支部委员会","5","5","5","5","5","5","0","2020/12/4 09:27:50"
"6047","20211030088","药学院","药学院2020级硕士生党支部","4","4","4","4","5","4","0","2020/12/4 09:28:15"
"6048","20210850009","科研机构综合党委","类脑人工智能科学与技术研究院2020级研究生党支部","4","4","5","5","5","5","5","2020/12/4 09:28:26"
"6049","18110300036","材料科学系","材料科学系研究生第二党支部","5","5","5","5","5","5","0","2020/12/4 09:28:54"
"6050","19110850004","科研机构综合党委","类脑人工智能科学与技术研究院研究生支部委员会","5","5","5","5","5","5","5","2020/12/4 09:29:17"
"6051","20110160016","哲学学院","哲学学院2020级博士党支部","5","5","5","5","5","5","0","2020/12/4 09:29:22"
"6052","20211030062","药学院","药学院2020级硕士生党支部","5","5","5","5","5","5","0","2020/12/4 09:30:08"
"6053","20110220116","化学系","化学系2020级直博生党支部","5","5","4","4","4","5","5","2020/12/4 09:31:13"
"6054","20110220116","化学系","化学系2020级直博生党支部","5","5","4","4","4","5","5","2020/12/4 09:31:17"
"6055","20210180097","数学科学学院","数学科学学院2020级科学学位研究生党支部","5","5","4","5","5","5","0","2020/12/4 09:33:13"
"6056","20210300022","材料科学系","材料科学系研究生第五党支部","5","5","5","5","5","5","5","2020/12/4 09:33:25"
"6057","20110160045","哲学学院","哲学学院2020级博士党支部","4","4","4","3","5","4","0","2020/12/4 09:33:43"
"6058","20210010029","马克思主义学院","马克思主义学院2020级硕士生第一党支部","5","4","4","4","4","5","0","2020/12/4 09:35:07"
"6059","20110180031","数学科学学院","数学科学学院2020级科学学位研究生党支部","5","5","5","5","5","5","5","2020/12/4 09:35:26"
"6060","20110860015","科研机构综合党委","工程与应用技术研究院2020级博士党支部","5","5","5","5","5","5","0","2020/12/4 09:36:31"
"6061","20210240092","计算机科学技术学院","计算机科学技术学院2020级计算机专硕第一党支部","3","3","3","3","5","3","0","2020/12/4 09:37:55"
"6062","20210010039","马克思主义学院","马克思主义学院2020级硕士生第一党支部","5","5","5","5","5","5","5","2020/12/4 09:38:04"
"6063","18110850007","科研机构综合党委","类脑人工智能科学与技术研究院研究生支部委员会","5","5","5","5","5","5","0","2020/12/4 09:38:53"
"6064","20210300037","材料科学系","材料科学系研究生第五党支部","4","4","3","3","4","4","0","2020/12/4 09:38:55"
"6065","19210240050","计算机科学技术学院","计算机科学技术学院2019级计算机硕士第一支部","4","4","4","5","5","5","5","2020/12/4 09:39:23"
"6066","17110850006","科研机构综合党委","类脑人工智能科学与技术研究院研究生支部委员会","5","5","5","5","5","4","0","2020/12/4 09:40:14"
"6067","20210010042","马克思主义学院","马克思主义学院2020级硕士生第一党支部","5","5","5","5","5","5","5","2020/12/4 09:40:35"
"6068","18110300002","材料科学系","材料科学系研究生第二党支部","5","5","5","3","5","5","5","2020/12/4 09:40:49"
"6069","17110300006","材料科学系","材料科学系高年级博士生支部","5","5","5","5","5","5","0","2020/12/4 09:41:20"
"6070","18110140008","历史学系","历史旅游2018级博士班党支部","5","5","5","4","5","5","0","2020/12/4 09:42:31"
"6071","20210010043","马克思主义学院","马克思主义学院2020级硕士生第一党支部","5","5","5","5","5","5","0","2020/12/4 09:42:37"
"6072","19110300025","材料科学系","材料科学系研究生第四党支部","5","5","5","5","5","5","0","2020/12/4 09:42:57"
"6073","19211010003","基础医学院","基础医学院生理与病理生理学系党支部","4","4","4","4","4","4","0","2020/12/4 09:43:54"
"6074","19210740067","环境科学与工程系","环境科学与工程系2019级硕士生第一党支部","5","5","5","5","5","5","0","2020/12/4 09:44:01"
"6075","20210010041","马克思主义学院","马克思主义学院2020级硕士生第一党支部","5","5","5","5","1","5","5","2020/12/4 09:44:27"
"6076","19210740022","环境科学与工程系","环境科学与工程系2019级硕士生第一党支部","5","5","5","5","5","5","5","2020/12/4 09:44:38"
"6077","20210010032","马克思主义学院","马克思主义学院2020级硕士生第一党支部","4","4","5","4","5","4","5","2020/12/4 09:45:12"
"6078","19210740027","环境科学与工程系","环境科学与工程系2019级硕士生第二党支部","5","5","5","5","5","5","5","2020/12/4 09:45:15"
"6079","19210440036","高分子科学系","高分子科学系研究生第五党支部","5","5","5","5","5","5","5","2020/12/4 09:46:36"
"6080","20210010040","马克思主义学院","马克思主义学院2020级硕士生第一党支部","5","5","5","5","5","5","0","2020/12/4 09:47:04"
"6081","19110740016","环境科学与工程系","环境科学与工程系2019级硕士生第二党支部","4","1","4","4","5","5","0","2020/12/4 09:47:32"
"6082","20110850019","科研机构综合党委","类脑人工智能科学与技术研究院2020级研究生党支部","5","5","5","5","5","5","5","2020/12/4 09:47:57"
"6083","18111030060","药学院","药学院2018级博士第一党支部","5","5","5","5","5","5","5","2020/12/4 09:48:44"
"6084","18111030048","药学院","药学院2018级博士第一党支部","5","4","4","5","5","5","0","2020/12/4 09:50:40"
"6085","19110300027","材料科学系","材料科学系研究生第四党支部","5","5","5","5","5","5","5","2020/12/4 09:51:20"
"6086","18111030035","药学院","药学院2018级博士第一党支部","4","4","4","4","4","4","0","2020/12/4 09:51:43"
"6087","18110300034","材料科学系","材料科学系研究生第二党支部","4","5","4","5","5","5","0","2020/12/4 09:51:51"
"6088","19110850010","科研机构综合党委","类脑人工智能科学与技术研究院研究生支部委员会","4","4","4","4","4","4","0","2020/12/4 09:51:53"
"6089","19110300051","材料科学系","材料科学系研究生第四党支部","5","5","5","5","5","5","5","2020/12/4 09:51:59"
"6090","18111030045","药学院","药学院2018级博士第一党支部","5","5","5","5","5","5","0","2020/12/4 09:52:24"
"6091","18111030063","药学院","药学院2018级博士第一党支部","5","5","5","5","5","5","0","2020/12/4 09:53:08"
"6092","20210180061","数学科学学院","数学科学学院2020级科学学位研究生党支部","5","5","5","5","5","5","5","2020/12/4 09:53:20"
"6093","18111030063","药学院","药学院2018级博士第一党支部","5","5","5","5","5","5","0","2020/12/4 09:53:20"
"6094","18111030047","药学院","药学院2018级博士第二党支部","5","4","4","5","5","4","0","2020/12/4 09:53:44"
"6095","18111030007","药学院","药学院2018级博士第二党支部","4","5","5","5","4","4","0","2020/12/4 09:53:56"
"6096","18111030028","药学院","药学院2018级博士第二党支部","5","5","5","5","5","5","0","2020/12/4 09:54:19"
"6097","19111030021","药学院","药学院2019级博士生党支部","5","5","5","5","5","5","5","2020/12/4 09:54:30"
"6098","20211030093","药学院","药学院2020级硕士生党支部","4","3","4","4","4","4","0","2020/12/4 09:54:31"
"6099","20110850005","科研机构综合党委","类脑人工智能科学与技术研究院2020级研究生党支部","5","5","5","5","5","5","5","2020/12/4 09:54:39"
"6100","19110300023","材料科学系","材料科学系研究生第四党支部","5","5","5","5","5","5","5","2020/12/4 09:54:42"
"6101","19110170011","国际关系与公共事务学院","国际关系与公共事务学院政治学系博士生党支部","1","5","5","5","5","5","5","2020/12/4 09:55:45"
"6102","20210010063","马克思主义学院","马克思主义学院2020级硕士生第二党支部","5","4","4","5","5","4","5","2020/12/4 09:55:50"
"6103","20210300034","材料科学系","材料科学系研究生第五党支部","5","5","5","5","5","5","5","2020/12/4 09:56:12"
"6104","20210010017","马克思主义学院","马克思主义学院2020级硕士生第二党支部","4","4","5","5","5","5","5","2020/12/4 09:56:44"
"6105","20210010045","马克思主义学院","马克思主义学院2020级硕士生第二党支部","4","4","4","4","4","4","5","2020/12/4 09:56:52"
"6106","20111030086","药学院","药学院2020级博士生党支部","5","4","4","5","5","5","5","2020/12/4 09:59:10"
"6107","20111030086","药学院","药学院2020级博士生党支部","5","4","4","5","5","5","5","2020/12/4 09:59:15"
"6108","20210180080","数学科学学院","数学科学学院2020级科学学位研究生党支部","4","4","4","4","5","5","0","2020/12/4 10:00:22"
"6109","20210220038","化学系","化学系2020级硕士生党支部","4","4","4","4","5","5","0","2020/12/4 10:00:26"
"6110","20210220038","化学系","化学系2020级硕士生党支部","4","4","4","4","5","5","0","2020/12/4 10:00:37"
"6111","20211010014","基础医学院","基础医学院2020级硕士新生党支部","5","5","5","5","5","5","5","2020/12/4 10:00:38"
"6112","20210220038","化学系","化学系2020级硕士生党支部","4","4","4","4","5","5","0","2020/12/4 10:00:46"
"6113","20210010007","马克思主义学院","马克思主义学院2020级硕士生第二党支部","5","1","1","1","1","1","0","2020/12/4 10:01:41"
"6114","20210300052","材料科学系","材料科学系研究生第五党支部","5","4","4","5","4","5","5","2020/12/4 10:03:31"
"6115","19210740029","环境科学与工程系","环境科学与工程系2019级硕士生第二党支部","4","5","4","4","5","5","0","2020/12/4 10:03:32"
