"13841","19111510018","生物医学研究院2019级研究生党支部","生物医学研究院","5","5","5","5","5","5","1","2020/12/3 19:13:36"
"13842","19210720007","信息科学与工程学院光科系研究生第三党支部","信息科学与工程学院","5","5","5","5","5","5","1","2020/12/3 19:15:25"
"13843","19110860009","工程与应用技术研究院张江党支部","科研机构综合党委","5","5","5","5","5","5","1","2020/12/3 19:19:49"
"13844","20110720014","信息科学与工程学院光科系研究生第三党支部","信息科学与工程学院","5","0","5","5","5","5","1","2020/12/3 19:19:23"
"13845","19110860021","工程与应用技术研究院2019级博士党支部","科研机构综合党委","5","5","5","5","5","5","1","2020/12/3 19:19:34"
"13846","18210720006","信息科学与工程学院光科系研究生第三党支部","信息科学与工程学院","5","5","5","5","5","5","1","2020/12/3 19:21:33"
"13847","20210720014","信息科学与工程学院光科系研究生第三党支部","信息科学与工程学院","5","5","5","5","5","5","1","2020/12/3 19:17:57"
"13848","19210170058","国际关系与公共事务学院2019级硕士生第二党支部","国际关系与公共事务学院","0","0","0","0","0","0","1","2020/12/3 19:28:19"
"13849","16110720001","信息科学与工程学院光科系研究生第三党支部","信息科学与工程学院","5","5","5","5","5","5","1","2020/12/3 19:28:59"
"13850","19210720002","信息科学与工程学院光科系研究生第三党支部","信息科学与工程学院","5","5","5","5","5","5","1","2020/12/3 19:29:16"
"13851","20210720256","信息科学与工程学院光科系研究生第三党支部","信息科学与工程学院","4","4","4","4","4","4","1","2020/12/3 19:29:55"
"13852","19110720001","信息科学与工程学院光科系研究生第三党支部","信息科学与工程学院","5","5","4","5","0","5","1","2020/12/3 19:30:39"
"13853","19210170063","国际关系与公共事务学院2019级硕士生第二党支部","国际关系与公共事务学院","5","4","5","5","5","5","1","2020/12/3 19:33:44"
"13854","19210170063","国际关系与公共事务学院2019级硕士生第二党支部","国际关系与公共事务学院","5","4","5","5","5","5","1","2020/12/3 19:33:44"
"13855","20210720213","信息科学与工程学院光科系研究生第三党支部","信息科学与工程学院","4","4","4","4","4","4","1","2020/12/3 19:41:27"
"13856","17110120001","外国语言文学学院博士生党支部","外国语言文学学院","5","5","5","5","5","5","1","2020/12/3 19:43:02"
"13857","20110880002","代谢与整合生物学研究院2020级研究生党支部","科研机构综合党委","5","5","5","5","5","5","1","2020/12/3 19:47:53"
"13858","19110860016","工程与应用技术研究院2019级博士党支部","科研机构综合党委","5","5","5","5","5","5","1","2020/12/3 19:49:55"
"13859","17110720005","信息科学与工程学院光科系研究生第三党支部","信息科学与工程学院","4","4","4","4","4","4","1","2020/12/3 19:51:32"
"13860","20210880009","代谢与整合生物学研究院2020级研究生党支部","科研机构综合党委","5","5","5","5","5","5","1","2020/12/3 19:52:08"
